Year,closing_price
2022-09-22,288.5899963
2022-09-23,275.3299866
2022-09-26,276.0100098
2022-09-27,282.9400024
2022-09-28,287.8099976
2022-09-29,268.2099915
2022-09-30,265.25
2022-10-03,242.3999939
2022-10-04,249.4400024
2022-10-05,240.8099976
2022-10-06,238.1300049
2022-10-07,223.0700073
2022-10-10,222.9600067
2022-10-11,216.5
2022-10-12,217.2400055
2022-10-13,221.7200012
2022-10-14,204.9900055
2022-10-17,219.3500061
2022-10-18,220.1900024
2022-10-19,222.0399933
2022-10-20,207.2799988
2022-10-21,214.4400024
2022-10-24,211.25
2022-10-25,222.4199982
2022-10-26,224.6399994
2022-10-27,225.0899963
2022-10-28,228.5200043
2022-10-31,227.5399933
2022-11-01,227.8200073
2022-11-02,214.9799957
2022-11-03,215.3099976
2022-11-04,207.4700012
2022-11-07,197.0800018
2022-11-08,191.3000031
2022-11-09,177.5899963
2022-11-10,190.7200012
2022-11-11,195.9700012
2022-11-14,190.9499969
2022-11-15,194.4199982
2022-11-16,186.9199982
2022-11-17,183.1699982
2022-11-18,180.1900024
2022-11-21,167.8699951
2022-11-22,169.9100037
2022-11-23,183.1999969
2022-11-25,182.8600006
2022-11-28,182.9199982
2022-11-29,180.8300018
2022-11-30,194.6999969
2022-12-01,194.6999969
2022-12-02,194.8600006
2022-12-05,182.4499969
2022-12-06,179.8200073
2022-12-07,174.0399933
2022-12-08,173.4400024
2022-12-09,179.0500031
2022-12-12,167.8200073
2022-12-13,160.9499969
2022-12-14,156.8000031
2022-12-15,157.6699982
2022-12-16,150.2299957
2022-12-19,149.8699951
2022-12-20,137.8000031
2022-12-21,137.5700073
2022-12-22,125.3499985
2022-12-23,123.1500015
2022-12-27,109.0999985
2022-12-28,112.7099991
2022-12-29,121.8199997
2022-12-30,123.1800003
2023-01-03,108.0999985
2023-01-04,113.6399994
2023-01-05,110.3399963
2023-01-06,113.0599976
2023-01-09,119.7699966
2023-01-10,118.8499985
2023-01-11,123.2200012
2023-01-12,123.5599976
2023-01-13,122.4000015
2023-01-17,131.4900055
2023-01-18,128.7799988
2023-01-19,127.1699982
2023-01-20,133.4199982
2023-01-23,143.75
2023-01-24,143.8899994
2023-01-25,144.4299927
2023-01-26,160.2700043
2023-01-27,177.8999939
2023-01-30,166.6600037
2023-01-31,173.2200012
2023-02-01,181.4100037
2023-02-02,188.2700043
2023-02-03,189.9799957
2023-02-06,194.7599945
2023-02-07,196.8099976
2023-02-08,201.2899933
2023-02-09,207.3200073
2023-02-10,196.8899994
2023-02-13,194.6399994
2023-02-14,209.25
2023-02-15,214.2400055
2023-02-16,202.0399933
2023-02-17,208.3099976
2023-02-21,197.3699951
2023-02-22,200.8600006
2023-02-23,202.0700073
2023-02-24,196.8800049
2023-02-27,207.6300049
2023-02-28,205.7100067
2023-03-01,202.7700043
2023-03-02,190.8999939
2023-03-03,197.7899933
2023-03-06,193.8099976
2023-03-07,187.7100067
2023-03-08,182
2023-03-09,172.9199982
2023-03-10,173.4400024
2023-03-13,174.4799957
2023-03-14,183.2599945
2023-03-15,180.4499969
2023-03-16,184.1300049
2023-03-17,180.1300049
2023-03-20,183.25
2023-03-21,197.5800018
2023-03-22,191.1499939
2023-03-23,192.2200012
2023-03-24,190.4100037
2023-03-27,191.8099976
2023-03-28,189.1900024
2023-03-29,193.8800049
2023-03-30,195.2799988
2023-03-31,207.4600067
2023-04-03,194.7700043
2023-04-04,192.5800018
2023-04-05,185.5200043
2023-04-06,185.0599976
2023-04-10,184.5099945
2023-04-11,186.7899933
2023-04-12,180.5399933
2023-04-13,185.8999939
2023-04-14,185
2023-04-17,187.0399933
2023-04-18,184.3099976
2023-04-19,180.5899963
2023-04-20,162.9900055
2023-04-21,165.0800018
2023-04-24,162.5500031
2023-04-25,160.6699982
2023-04-26,153.75
2023-04-27,160.1900024
2023-04-28,164.3099976
2023-05-01,161.8300018
2023-05-02,160.3099976
2023-05-03,160.6100006
2023-05-04,161.1999969
2023-05-05,170.0599976
2023-05-08,171.7899933
2023-05-09,169.1499939
2023-05-10,168.5399933
2023-05-11,172.0800018
2023-05-12,167.9799957
2023-05-15,166.3500061
2023-05-16,166.5200043
2023-05-17,173.8600006
2023-05-18,176.8899994
2023-05-19,180.1399994
2023-05-22,188.8699951
2023-05-23,185.7700043
2023-05-24,182.8999939
2023-05-25,184.4700012
2023-05-26,193.1699982
2023-05-30,201.1600037
2023-05-31,203.9299927
2023-06-01,207.5200043
2023-06-02,213.9700012
2023-06-05,217.6100006
2023-06-06,221.3099976
2023-06-07,224.5700073
2023-06-08,234.8600006
2023-06-09,244.3999939
2023-06-12,249.8300018
2023-06-13,258.7099915
2023-06-14,256.7900085
2023-06-15,255.8999939
2023-06-16,260.5400085
2023-06-20,274.4500122
2023-06-21,259.4599915
2023-06-22,264.6099854
2023-06-23,256.6000061
2023-06-26,241.0500031
2023-06-27,250.2100067
2023-06-28,256.2399902
2023-06-29,257.5
2023-06-30,261.769989
2023-07-03,279.8200073
2023-07-05,282.480011
2023-07-06,276.5400085
2023-07-07,274.4299927
2023-07-10,269.6099854
2023-07-11,269.7900085
2023-07-12,271.9899902
2023-07-13,277.8999939
2023-07-14,281.3800049
2023-07-17,290.3800049
2023-07-18,293.3399963
2023-07-19,291.2600098
2023-07-20,262.8999939
2023-07-21,260.019989
2023-07-24,269.0599976
2023-07-25,265.2799988
2023-07-26,264.3500061
2023-07-27,255.7100067
2023-07-28,266.4400024
2023-07-31,267.4299927
2023-08-01,261.0700073
2023-08-02,254.1100006
2023-08-03,259.3200073
2023-08-04,253.8600006
2023-08-07,251.4499969
2023-08-08,249.6999969
2023-08-09,242.1900024
2023-08-10,245.3399963
2023-08-11,242.6499939
2023-08-14,239.7599945
2023-08-15,232.9600067
2023-08-16,225.6000061
2023-08-17,219.2200012
2023-08-18,215.4900055
2023-08-21,231.2799988
2023-08-22,233.1900024
2023-08-23,236.8600006
2023-08-24,230.0399933
2023-08-25,238.5899963
2023-08-28,238.8200073
2023-08-29,257.1799927
2023-08-30,256.8999939
2023-08-31,258.0799866
2023-09-01,245.0099945
2023-09-05,256.4899902
2023-09-06,251.9199982
2023-09-07,251.4900055
2023-09-08,248.5
2023-09-11,273.5799866
2023-09-12,267.480011
2023-09-13,271.2999878
2023-09-14,276.0400085
2023-09-15,274.3900146
2023-09-18,265.2799988
2023-09-19,266.5
2023-09-20,262.5899963
2023-09-21,255.6999969
2023-09-22,244.8800049
2023-09-25,246.9900055
2023-09-26,244.1199951
2023-09-27,240.5
2023-09-28,246.3800049
2023-09-29,250.2200012
2023-10-02,251.6000061
2023-10-03,246.5299988
2023-10-04,261.1600037
2023-10-05,260.0499878
2023-10-06,260.5299988
2023-10-09,259.6700134
2023-10-10,263.6199951
2023-10-11,262.9899902
2023-10-12,258.8699951
2023-10-13,251.1199951
2023-10-16,253.9199982
2023-10-17,254.8500061
2023-10-18,242.6799927
2023-10-19,220.1100006
2023-10-20,211.9900055
2023-10-23,212.0800018
2023-10-24,216.5200043
2023-10-25,212.4199982
2023-10-26,205.7599945
2023-10-27,207.3000031
2023-10-30,197.3600006
2023-10-31,200.8399963
2023-11-01,205.6600037
2023-11-02,218.5099945
2023-11-03,219.9600067
2023-11-06,219.2700043
2023-11-07,222.1799927
2023-11-08,222.1100006
2023-11-09,209.9799957
2023-11-10,214.6499939
2023-11-13,223.7100067
2023-11-14,237.4100037
2023-11-15,242.8399963
2023-11-16,233.5899963
2023-11-17,234.3000031
2023-11-20,235.6000061
2023-11-21,241.1999969
2023-11-22,234.2100067
2023-11-24,235.4499969
2023-11-27,236.0800018
2023-11-28,246.7200012
2023-11-29,244.1399994
2023-11-30,240.0800018
2023-12-01,238.8300018
2023-12-04,235.5800018
2023-12-05,238.7200012
2023-12-06,239.3699951
2023-12-07,242.6399994
2023-12-08,243.8399963
2023-12-11,239.7400055
2023-12-12,237.0099945
2023-12-13,239.2899933
2023-12-14,251.0500031
2023-12-15,253.5
2023-12-18,252.0800018
2023-12-19,257.2200012
2023-12-20,247.1399994
2023-12-21,254.5
2023-12-22,252.5399933
2023-12-26,256.6099854
2023-12-27,261.4400024
2023-12-28,253.1799927
2023-12-29,248.4799957
2024-01-02,248.4199982
2024-01-03,238.4499969
2024-01-04,237.9299927
2024-01-05,237.4900055
2024-01-08,240.4499969
2024-01-09,234.9600067
2024-01-10,233.9400024
2024-01-11,227.2200012
2024-01-12,218.8899994
2024-01-16,219.9100037
2024-01-17,215.5500031
2024-01-18,211.8800049
2024-01-19,212.1900024
2024-01-22,208.8000031
2024-01-23,209.1399994
2024-01-24,207.8300018
2024-01-25,182.6300049
2024-01-26,183.25
2024-01-29,190.9299927
2024-01-30,191.5899963
2024-01-31,187.2899933
2024-02-01,188.8600006
2024-02-02,187.9100037
2024-02-05,181.0599976
2024-02-06,185.1000061
2024-02-07,187.5800018
2024-02-08,189.5599976
2024-02-09,193.5700073
2024-02-12,188.1300049
2024-02-13,184.0200043
2024-02-14,188.7100067
2024-02-15,200.4499969
2024-02-16,199.9499969
2024-02-20,193.7599945
2024-02-21,194.7700043
2024-02-22,197.4100037
2024-02-23,191.9700012
